congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc,issue_code
118,House,688,12/5/23,1,693,213,201,0.021,0.144,-0.715,0.059,-0.327,HRES906,Passed,Providing for consideration of (H.R. 4468) Choice in Automobile Retail Sales Act; (H.R. 5933) DETERRENT Act; and (H.J.Res. 88) congressional disapproval relating to “Improving Income Driven Repayment for the William D. Ford Federal Direct Loan Program and the Federal Family Education Loan (FFEL) Program”,On Agreeing to the Resolution,,Congress
118,House,689,12/5/23,1,694,356,61,0.475,-0.651,0.324,-0.458,-61.365,HR1547,Passed,One Seat Ride Act,"On Motion to Suspend the Rules and Pass, as Amended",,Transportation and Public Works
118,House,690,12/5/23,1,695,408,10,0,0,0,0,0,HR3848,Passed,Housing our Military Veterans Effectively Act,"On Motion to Suspend the Rules and Pass, as Amended",,Armed Forces and National Security
118,House,691,12/5/23,1,696,414,5,0,0,0,0,0,HR542,Passed,Elizabeth Dole Home- and Community-Based Services for Veterans and Caregivers Act,"On Motion to Suspend the Rules and Pass, as Amended",,Armed Forces and National Security
118,House,692,12/5/23,1,697,311,14,0.212,-0.805,-0.109,-1.7,-14.917,HRES894,Passed,Strongly condemning and denouncing the drastic rise of antisemitism in the United States and around the world,On Motion to Suspend the Rules and Agree,,International Affairs
118,House,693,12/6/23,1,698,372,39,0.009,-0.901,-0.387,-2.042,-52.802,HR5933,Agreed to,,On Agreeing to the Amendment,,Education
118,House,694,12/6/23,1,699,94,320,0.41,-0.496,-0.193,0.271,-104.087,HR5933,Failed,,On Agreeing to the Amendment,,Education
118,House,695,12/6/23,1,700,202,213,-0.043,0.246,0.705,0.325,-2.252,HR5933,Failed,,On Agreeing to the Amendment,,Education
118,House,696,12/6/23,1,701,246,170,-0.168,-0.05,-0.28,-0.413,-54.479,HR5933,Passed,DETERRENT Act,On Passage,,Education
118,House,697,12/6/23,1,702,201,214,0.021,0.145,0.715,-0.057,-0.327,HR4468,Failed,Choice in Automobile Retail Sales Act,On Motion to Recommit,,Environmental Protection
118,House,698,12/6/23,1,703,221,197,-0.033,0.116,-0.56,-1.069,-8.319,HR4468,Passed,Choice in Automobile Retail Sales Act,On Passage,,Environmental Protection
118,House,699,12/6/23,1,704,201,216,0.021,0.143,0.715,-0.059,-0.325,HRES914,Failed,Censuring Representative Jamaal Bowman,On Motion to Table,,Congress
118,House,700,12/7/23,1,705,210,189,-0.074,0.269,-0.701,-0.339,-2.775,HJRES88,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Improving Income Driven Repayment for the William D. Ford Federal Direct Loan Program and the Federal Family Education Loan (FFEL) Program",On Passage,,Education
118,House,701,12/7/23,1,706,214,191,-0.06,0.214,-0.351,-0.059,-12.125,HRES914,Passed,Censuring Representative Jamaal Bowman,On Agreeing to the Resolution,,Congress
118,House,702,12/11/23,1,707,394,0,0,0,0,0,0,HR3224,Passed,Countering Weapons of Mass Destruction Extension Act,"On Motion to Suspend the Rules and Pass, as Amended",,X
118,House,703,12/11/23,1,708,320,71,0.949,0.169,0.157,-0.59,-147.221,HR5378,Passed,"Lower Costs, More Transparency Act","On Motion to Suspend the Rules and Pass, as Amended",,Health
118,House,704,12/11/23,1,709,376,15,-0.987,0.161,-0.417,-0.666,-36.913,HR6503,Passed,"Airport and Airway Extension Act of 2023, Part II",On Motion to Suspend the Rules and Pass,,Transportation and Public Works
118,House,705,12/12/23,1,710,216,205,0.075,0.997,-0.471,0.196,-8.336,HRES922,Passed,"Providing for consideration of the bill (H.R. 1147) Whole Milk for Healthy Kids Act and providing for consideration of the bill (H.R. 357) Ensuring Accountability in Agency Rulemaking Act, and for other purposes; and for other purposes.",On Ordering the Previous Question,,Congress
118,House,706,12/12/23,1,711,215,207,0.021,0.144,-0.715,0.065,-0.322,HRES922,Passed,"Providing for consideration of the bill (H.R. 1147) Whole Milk for Healthy Kids Act and providing for consideration of the bill (H.R. 357) Ensuring Accountability in Agency Rulemaking Act, and for other purposes; and for other purposes.",On Agreeing to the Resolution,,Congress
118,House,707,12/12/23,1,712,403,20,0.224,-0.975,0.39,-1.994,-31.321,S788,Passed,Duck Stamp Modernization Act,On Motion to Suspend the Rules and Pass,,Public Lands and Natural Resources
118,House,708,12/12/23,1,713,420,1,0,0,0,0,0,HR5119,Passed,Protect Small Business and Prevent Illicit Financial Activity Act,"On Motion to Suspend the Rules and Pass, as Amended",,Commerce
118,House,709,12/12/23,1,714,396,28,0.26,-0.807,0.318,-1.584,-33.694,HR5524,Passed,Foreign Affiliates Sharing Pilot Program Extension Act,"On Motion to Suspend the Rules and Pass, as Amended",,Finance and Financial Sector
118,House,710,12/12/23,1,715,386,37,0.276,-0.529,0.13,-1.655,-47.353,HR4531,Passed,Support for Patients and Communities Reauthorization Act,"On Motion to Suspend the Rules and Pass, as Amended",,Health
118,House,711,12/12/23,1,716,206,211,0.021,0.144,0.715,-0.064,-0.324,HR357,Failed,Ensuring Accountability in Agency Rulemaking Act,On Motion to Recommit,,Government Operations and Politics
118,House,712,12/12/23,1,717,218,203,-0.096,0.249,-0.703,-0.318,-6.237,HR357,Passed,Ensuring Accountability in Agency Rulemaking Act,On Passage,,Government Operations and Politics
118,House,713,12/13/23,1,718,330,99,-0.291,-0.506,-0.188,-0.276,-122.024,HR1147,Passed,Whole Milk for Healthy Kids Act,On Passage,,Agriculture and Food
118,House,714,12/13/23,1,719,220,212,0.021,0.144,-0.715,0.066,-0.324,HRES918,Passed,"Directing certain committees to continue their ongoing investigations as part of the existing House of Representatives inquiry into whether sufficient grounds exist for the House of Representatives to exercise its Constitutional power to impeach Joseph Biden, President of the United States of America",On Ordering the Previous Question,,Congress
118,House,715,12/13/23,1,720,221,212,0.021,0.144,-0.715,0.066,-0.324,HRES918,Passed,"Directing certain committees to continue their ongoing investigations as part of the existing House of Representatives inquiry into whether sufficient grounds exist for the House of Representatives to exercise its Constitutional power to impeach Joseph Biden, President of the United States of America",On Agreeing to the Resolution,,Congress
118,House,716,12/13/23,1,721,303,126,-0.375,0.127,-0.26,-0.373,-97.291,HRES927,Passed,Condemning antisemitism on University campuses and the testimony of University Presidents in the House Committee on Education and the Workforce,On Motion to Suspend the Rules and Agree,,Education
118,House,717,12/14/23,1,722,23,307,0.896,0.445,-0.96,1.714,-29.925,,Failed,,On Motion to Adjourn,,
118,House,718,12/14/23,1,723,310,118,-0.052,-0.242,0.077,-1.658,-120.703,HR2670,Passed,National Defense Authorization Act,On Motion to Suspend the Rules and Agree to the Conference Report,,Armed Forces and National Security
118,House,719,12/14/23,1,724,407,9,0,0,0,0,0,HR2365,Passed,Dr. Emmanuel Bilirakis and Honorable Jennifer Wexton National Plan to End Parkinson’s Act,"On Motion to Suspend the Rules and Pass, as Amended",,Health
118,House,720,1/10/24,2,2,213,200,0.021,0.146,-0.715,0.063,-0.325,HRES947,Passed,Providing for consideration of (H.R. 788) Stop Settlement Slush Funds Act; (H.J. Res. 98) congressional disapproval of the rule relating to Standard for Determining Joint Employer Status; (S.J. Res. 38) congressional disapproval of the rule relating to Waiver of Buy America Requirements for Electric Vehicle Chargers,On Ordering the Previous Question,,Congress
118,House,721,1/10/24,2,3,203,216,-0.263,0.965,-0.494,-1.107,-40.097,HRES947,Failed,Providing for consideration of (H.R. 788) Stop Settlement Slush Funds Act; (H.J. Res. 98) congressional disapproval of the rule relating to Standard for Determining Joint Employer Status; (S.J. Res. 38) congressional disapproval of the rule relating to Waiver of Buy America Requirements for Electric Vehicle Chargers,On Agreeing to the Resolution,,Congress
118,House,722,1/11/24,2,4,210,201,-0.132,0.991,-0.634,-0.718,-6.224,HRES947,Passed,Providing for consideration of (H.R. 788) Stop Settlement Slush Funds Act; (H.J. Res. 98) congressional disapproval of the rule relating to Standard for Determining Joint Employer Status; (S.J. Res. 38) congressional disapproval of the rule relating to Waiver of Buy America Requirements for Electric Vehicle Chargers,On Motion to Reconsider,,Congress
118,House,723,1/11/24,2,5,211,202,-0.131,0.991,-0.635,-0.713,-6.249,HRES947,Passed,Providing for consideration of (H.R. 788) Stop Settlement Slush Funds Act; (H.J. Res. 98) congressional disapproval of the rule relating to Standard for Determining Joint Employer Status; (S.J. Res. 38) congressional disapproval of the rule relating to Waiver of Buy America Requirements for Electric Vehicle Chargers,On Agreeing to the Resolution,,Congress
118,House,724,1/11/24,2,6,189,205,0.021,0.139,0.715,-0.059,-0.323,HR788,Failed,Stop Settlement Slush Funds Act,On Motion to Recommit,,Law
118,House,725,1/11/24,2,7,211,197,0.021,0.141,-0.715,0.058,-0.327,HR788,Passed,Stop Settlement Slush Funds Act,On Passage,,Law
118,House,726,1/11/24,2,8,209,198,-0.154,0.669,-0.555,-1.03,-11.057,SJRES38,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Federal Highway Administration relating to “Waiver of Buy America Requirements for Electric Vehicle Chargers”",On Passage,,Transportation and Public Works
118,House,727,1/12/24,2,9,379,1,0,0,0,0,0,HR839,Passed,China Exchange Rate Transparency Act,"On Motion to Suspend the Rules and Pass, as Amended",,International Affairs
118,House,728,1/12/24,2,10,206,177,-0.074,-0.997,-0.452,-0.085,-24.306,HJRES98,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Labor Relations Board relating to “Standard for Determining Joint Employer Status”",On Passage,,Labor and Employment
118,House,729,1/17/24,2,11,198,194,0.02,0.135,-0.715,0.055,-0.323,HRES969,Passed,Providing for consideration of the bill (H.R. 6914) Pregnant Students’ Rights Act; providing for consideration of the bill (H.R. 6918) Supporting Pregnant and Parenting Women and Families Act; providing for consideration of the resolution (H.Res. 957),On Agreeing to the Resolution,,Labor and Employment
118,House,730,1/17/24,2,12,403,9,0,0,0,0,0,HR5862,Passed,"To amend the Homeland Security Act of 2002 relating to authority of U.S. Customs and Border Protection to consolidate, modify, or reorganize Customs revenue functions","On Motion to Suspend the Rules and Pass, as Amended",,Immigration
118,House,731,1/17/24,2,13,225,187,-0.141,0.177,-0.551,-1.098,-18.178,HRES957,Passed,"Denouncing the Biden administration’s open-borders policies, condemning the national security and public safety crisis along the southwest border, and urging President Biden to end his administration’s open-borders policies",On Agreeing to the Resolution,,Immigration
118,House,732,1/18/24,2,14,413,7,0,0,0,0,0,S3250,Passed,"To provide remote access to court proceedings for victims of the 1988 Bombing of Pan Am Flight 103 over Lockerbie, Scotland",On Motion to Suspend the Rules and Pass,,Law
118,House,733,1/18/24,2,15,314,108,0.434,-0.063,0.228,-0.603,-88.062,HR2872,Passed,"To amend the Permanent Electronic Duck Stamp Act of 2013 to allow the Secretary of the Interior to issue electronic stamps under such Act, and for other purposes",On Motion to Suspend the Rules and Concur in the Senate Amendment,,Public Lands and Natural Resources
118,House,734,1/18/24,2,16,208,214,0.021,0.135,0.715,-0.063,-0.327,HR6918,Failed,Supporting Pregnant and Parenting Women and Families Act,On Motion to Recommit,,Health
118,House,735,1/18/24,2,17,214,208,0.021,0.135,-0.715,0.063,-0.327,HR6918,Passed,Supporting Pregnant and Parenting Women and Families Act,On Passage,,Health
118,House,736,1/18/24,2,18,207,213,0.021,0.135,0.715,-0.063,-0.327,HR6914,Failed,Pregnant Students’ Rights Act,On Motion to Recommit,,Education
118,House,737,1/18/24,2,19,212,207,0.021,0.135,-0.715,0.063,-0.327,HR6914,Passed,Pregnant Students’ Rights Act,On Passage,,Education
118,House,738,1/29/24,2,20,397,0,0,0,0,0,0,HR5528,Passed,Safe and Smart Federal Purchasing Act,"On Motion to Suspend the Rules and Pass, as Amended",,X
118,House,739,1/29/24,2,21,379,20,0.908,0.419,0.656,-0.944,-30.304,S3427,Passed,Overtime Pay for Protective Services Act,On Motion to Suspend the Rules and Pass,,Government Operations and Politics
118,House,740,1/30/24,2,22,216,210,0.021,0.136,-0.715,0.063,-0.328,HRES980,Passed,Providing for consideration of the bills (H.R. 5585) Agent Raul Gonzalez Officer Safety Act; (H.R. 6678) Consequences for Social Security Fraud Act; (H.R. 6679) No Immigration Benefits for Hamas Terrorists Act; and (H.R. 6976) Protect Our Communities from DUIs Act,On Ordering the Previous Question,,Congress
118,House,741,1/30/24,2,23,216,210,0.021,0.136,-0.715,0.063,-0.328,HRES980,Passed,Providing for consideration of the bills (H.R. 5585) Agent Raul Gonzalez Officer Safety Act; (H.R. 6678) Consequences for Social Security Fraud Act; (H.R. 6679) No Immigration Benefits for Hamas Terrorists Act; and (H.R. 6976) Protect Our Communities from DUIs Act,On Agreeing to the Resolution,,Congress
118,House,742,1/30/24,2,24,201,224,-0.189,0.58,0.391,0.294,-26.925,HR5585,Failed,,On Agreeing to the Amendment,,Crime and Law Enforcement
118,House,743,1/30/24,2,25,271,154,-0.324,0.2,-0.464,-0.611,-56.964,HR5585,Passed,Agent Raul Gonzalez Officer Safety Act,On Passage,,Crime and Law Enforcement
118,House,744,1/31/24,2,26,267,158,-0.233,-0.169,-0.437,-0.517,-57.297,HR6678,Agreed to,,On Agreeing to the Amendment,,Immigration
118,House,745,1/31/24,2,27,272,155,-0.289,0.071,-0.364,-0.413,-65.965,HR6678,Passed,Consequences for Social Security Fraud Act,On Passage,,Immigration
118,House,746,1/31/24,2,28,422,2,0,0,0,0,0,HR6679,Passed,No Immigration Benefits for Hamas Terrorists Act,On Passage,,Immigration
118,House,747,1/31/24,2,29,420,0,0,0,0,0,0,HR2754,Passed,"To designate the facility of the United States Postal Service located at 2395 East Del Mar Boulevard in Laredo, Texas, as the “Lance Corporal David Lee Espinoza, Lance Corporal Juan Rodrigo Rodriguez & Sergeant Roberto Arizola Jr. Post Office Building”",On Motion to Suspend the Rules and Pass,,X
118,House,748,1/31/24,2,30,357,70,0.402,-0.477,0.068,-0.494,-143.949,HR7024,Passed,Tax Relief for American Families and Workers Act,"On Motion to Suspend the Rules and Pass, as Amended",,Taxation
118,House,749,2/1/24,2,31,274,150,-0.213,-0.601,-0.688,-0.559,-60.812,HR6976,Passed,Protect Our Communities from DUIs Act,On Passage,,Immigration
118,House,750,2/5/24,2,32,350,58,0.201,-0.815,0.377,-1.228,-53.144,HR2882,Passed,Udall Foundation Reauthorization Act,"On Motion to Suspend the Rules and Pass, as Amended",,Economics and Public Finance
118,House,751,2/5/24,2,33,407,0,0,0,0,0,0,HR443,Passed,Enhancing Detection of Human Trafficking Act,"On Motion to Suspend the Rules and Pass, as Amended",,X
118,House,752,2/6/24,2,34,215,207,0.021,0.129,-0.715,0.064,-0.325,HRES996,Passed,"Providing for consideration of the resolution (H.Res. 863) Impeaching Alejandro Nicholas Mayorkas, Secretary of Homeland Security, for high crimes and misdemeanors, and providing for consideration of the bill (H.R. 485) Protecting Health Care for All Patients Act",On Ordering the Previous Question,,Congress
118,House,753,2/6/24,2,35,216,209,0.021,0.135,-0.715,0.064,-0.328,HRES996,Passed,"Providing for consideration of the resolution (H.Res. 863) Impeaching Alejandro Nicholas Mayorkas, Secretary of Homeland Security, for high crimes and misdemeanors, and providing for consideration of the bill (H.R. 485) Protecting Health Care for All Patients Act",On Agreeing to the Resolution,,Congress
118,House,754,2/6/24,2,36,427,2,0,0,0,0,0,HR1727,Passed,Chesapeake and Ohio Canal National Historical Park Commission Extension Act,"On Motion to Suspend the Rules and Pass, as Amended",,Public Lands and Natural Resources
118,House,755,2/6/24,2,37,214,216,-0.105,0.994,-0.363,-0.416,-22.272,HRES863,Failed,"Impeaching Alejandro Nicholas Mayorkas, Secretary of Homeland Security, for high crimes and misdemeanors","On Agreeing to the Resolution, as Amended",,Government Operations and Politics
118,House,756,2/6/24,2,38,250,180,-0.354,0.595,-0.178,-0.277,-131.216,HR7217,Failed,Israel Security Supplemental Appropriations Act,On Motion to Suspend the Rules and Pass,,Economics and Public Finance
118,House,757,2/7/24,2,39,207,210,0.022,0.707,0.374,-0.069,-9.19,HR485,Failed,Protecting Health Care for All Patients Act,On Motion to Recommit,,Health
118,House,758,2/7/24,2,40,211,208,0.021,0.133,-0.715,0.067,-0.326,HR485,Passed,Protecting Health Care for All Patients Act,On Passage,,Health
118,House,759,2/13/24,2,41,414,11,-0.405,-0.914,-0.039,-1.873,-31.938,HR5856,Passed,Frederick Douglass Trafficking Victims Prevention and Protection Reauthorization Act,"On Motion to Suspend the Rules and Pass, as Amended",,Crime and Law Enforcement
118,House,760,2/13/24,2,42,216,211,-0.141,0.99,-0.558,-0.646,-7.596,HRES863,Passed,"Impeaching Alejandro Nicholas Mayorkas, Secretary of Homeland Security, for high crimes and misdemeanors",On Motion to Reconsider,,Government Operations and Politics
118,House,761,2/13/24,2,43,214,213,-0.169,0.986,-0.493,-0.733,-16.866,HRES863,Passed,"Impeaching Alejandro Nicholas Mayorkas, Secretary of Homeland Security, for high crimes and misdemeanors","On Agreeing to the Resolution, as Amended",,Government Operations and Politics
118,House,762,2/14/24,2,44,418,0,0,0,0,0,0,HRES966,Passed,Condemning rape and sexual violence committed by Hamas in its war against Israel,On Motion to Suspend the Rules and Agree,,X
118,House,763,2/14/24,2,45,212,206,0.021,0.142,-0.715,0.07,-0.325,HRES1009,Passed,Providing for consideration of the bill (H.R. 7176) Unlocking our Domestic LNG Potential Act,On Ordering the Previous Question,,Congress
118,House,764,2/14/24,2,46,212,208,0.021,0.141,-0.715,0.069,-0.326,HRES1009,Passed,Providing for consideration of the bill (H.R. 7176) Unlocking our Domestic LNG Potential Act,On Agreeing to the Resolution,,Congress
118,House,765,2/14/24,2,47,213,209,0.021,0.141,-0.715,0.069,-0.326,HRES994,Passed,"Providing for consideration of the bill (H.R. 7160) SALT Marriage Penalty Elimination Act, and providing for consideration of the resolution (H. Res. 987) denouncing the harmful, anti-American energy policies of the Biden administration, and for other purposes",On Ordering the Previous Question,,Congress
118,House,766,2/14/24,2,48,195,225,-0.282,0.959,-0.379,-0.944,-56.454,HRES994,Failed,"Providing for consideration of the bill (H.R. 7160) SALT Marriage Penalty Elimination Act, and providing for consideration of the resolution (H. Res. 987) denouncing the harmful, anti-American energy policies of the Biden administration, and for other purposes",On Agreeing to the Resolution,,Congress
118,House,767,2/14/24,2,49,389,32,0.423,-0.728,-0.03,-1.439,-61.498,HR3202,Passed,Assad Regime Anti-Normalization Act,"On Motion to Suspend the Rules and Pass, as Amended",,International Affairs
118,House,768,2/15/24,2,50,414,6,0,0,0,0,0,HR2766,Passed,Uyghur Policy Act,"On Motion to Suspend the Rules and Pass, as Amended",,International Affairs
118,House,769,2/15/24,2,51,209,213,0.021,0.136,0.715,-0.065,-0.327,HR7176,Failed,Unlocking our Domestic LNG Potential Act,On Motion to Recommit,,Energy
118,House,770,2/15/24,2,52,224,200,0.154,-0.559,-0.555,-1.005,-20.096,HR7176,Passed,Unlocking our Domestic LNG Potential Act,On Passage,,Energy
118,House,771,2/15/24,2,53,392,28,0.371,-0.929,0.226,-0.719,-40.635,HR533,Passed,Promoting a Resolution to the Tibet-China Dispute Act,"On Motion to Suspend the Rules and Pass, as Amended",,International Affairs
118,House,772,2/15/24,2,54,379,39,0.261,-0.706,0.165,-0.862,-53.016,HR5375,Passed,Strengthening the Quad Act,"On Motion to Suspend the Rules and Pass, as Amended",,International Affairs
118,House,773,2/28/24,2,55,365,36,-0.277,-0.655,-0.513,-2.252,-50.736,HR6544,Passed,Atomic Energy Advancement Act,"On Motion to Suspend the Rules and Pass, as Amended",,Energy
118,House,774,2/28/24,2,56,348,55,0.784,0.095,0.739,-2.474,-97.968,HR4984,Passed,D.C. Robert F. Kennedy Memorial Stadium Campus Revitalization Act,"On Motion to Suspend the Rules and Pass, as Amended",,Government Operations and Politics
118,House,775,2/29/24,2,57,402,16,0.155,-0.988,0.097,-0.722,-46.368,HR7102,Passed,Native American Entrepreneurial Opportunity Act,On Motion to Suspend the Rules and Pass,,Native Americans
118,House,776,2/29/24,2,58,320,99,0.398,-0.244,0.195,-0.472,-98.602,HR7463,Passed,Extension of Continuing Appropriations and Other Matters Act,On Motion to Suspend the Rules and Pass,,Economics and Public Finance
118,House,777,2/29/24,2,59,401,19,0.271,-0.874,0.332,-1.769,-28.827,HR7454,Passed,Airport and Airway Extension Act,On Motion to Suspend the Rules and Pass,,Transportation and Public Works
118,House,778,3/5/24,2,60,384,4,0,0,0,0,0,HR3391,Passed,Gabriella Miller Kids First Research Act 2.0,"On Motion to Suspend the Rules and Pass, as Amended",,Health
118,House,779,3/5/24,2,61,382,12,0.667,-0.56,0.514,-1.707,-17.16,HR3838,Passed,Preventing Maternal Deaths Reauthorization Act,"On Motion to Suspend the Rules and Pass, as Amended",,Health
118,House,780,3/6/24,2,62,215,205,0.021,0.15,-0.715,0.106,-0.32,HRES1052,Passed,Providing for consideration of the bill (H.R. 2799) the Expanding Access to Capital Act; and providing for consideration of the bill (H.R. 7511) the Laken Riley Act,On Ordering the Previous Question,,Congress
118,House,781,3/6/24,2,63,214,211,-0.138,0.99,-0.581,-0.676,-7.12,HRES1052,Passed,Providing for consideration of the bill (H.R. 2799) the Expanding Access to Capital Act; and providing for consideration of the bill (H.R. 7511) the Laken Riley Act,On Agreeing to the Resolution,,Congress
118,House,782,3/6/24,2,64,339,85,0.488,-0.081,0.297,-1.122,-69.773,HRES1061,Passed,"Providing for the concurrence by the House in the Senate amendment to H.R. 4366, with an amendment",On Motion to Suspend the Rules and Agree,,Economics and Public Finance
118,House,783,3/6/24,2,65,413,7,0,0,0,0,0,HR3821,Passed,Firefighter Cancer Registry Reauthorization Act,On Motion to Suspend the Rules and Pass,,Health
118,House,784,3/7/24,2,66,251,170,-0.176,-0.048,-0.344,-0.661,-51.591,HR7511,Passed,Laken Riley Act,On Passage,,Immigration
118,House,785,3/7/24,2,67,391,32,0.376,-0.779,0.429,-1.403,-35.319,HR3843,Passed,Action for Dental Health Act,On Motion to Suspend the Rules and Pass,,Health
118,House,786,3/7/24,2,68,278,146,-0.133,-0.991,-0.377,-0.364,-87.847,HR2799,Agreed to,,On Agreeing to the Amendment,,Finance and Financial Sector
118,House,787,3/7/24,2,69,269,153,-0.173,-0.309,-0.164,-0.217,-118.265,HR2799,Agreed to,,On Agreeing to the Amendment,,Finance and Financial Sector
118,House,788,3/7/24,2,70,301,125,-0.056,-0.998,-0.324,-0.542,-96.074,HR2799,Agreed to,,On Agreeing to the Amendment,,Finance and Financial Sector
118,House,789,3/7/24,2,71,270,154,-0.04,-0.999,-0.315,-0.397,-86.75,HR2799,Agreed to,,On Agreeing to the Amendment,,Finance and Financial Sector
118,House,790,3/7/24,2,72,203,223,-0.091,0.291,0.283,0.067,-29.82,HR2799,Failed,,On Agreeing to the Amendment,,Finance and Financial Sector
118,House,791,3/8/24,2,73,200,203,-0.135,0.991,0.526,0.777,-17.942,HR2799,Failed,,On Agreeing to the Amendment,,Finance and Financial Sector
118,House,792,3/8/24,2,74,204,212,0.164,-0.803,0.643,0.625,-7.435,HR2799,Failed,,On Agreeing to the Amendment,,Finance and Financial Sector
118,House,793,3/8/24,2,75,208,211,0.022,0.131,0.715,-0.085,-0.325,HR2799,Failed,,On Agreeing to the Amendment,,Finance and Financial Sector
118,House,794,3/8/24,2,76,206,217,-0.073,0.293,0.703,0.318,-2.91,HR2799,Failed,,On Agreeing to the Amendment,,Finance and Financial Sector
118,House,795,3/8/24,2,77,205,213,0.022,0.131,0.715,-0.085,-0.325,HR2799,Failed,Expanding Access to Capital Act,On Motion to Recommit,,Finance and Financial Sector
118,House,796,3/8/24,2,78,212,205,0.022,0.131,-0.715,0.085,-0.325,HR2799,Passed,Expanding Access to Capital Act,On Passage,,Finance and Financial Sector
118,House,797,3/11/24,2,79,375,20,0.36,-0.933,0.188,-0.751,-37.48,HR1752,Passed,E-BRIDGE Act,"On Motion to Suspend the Rules and Pass, as Amended",,"Science, Technology, Communications"
118,House,798,3/11/24,2,80,326,73,0.479,-0.878,0.482,-0.326,-59.482,HR886,Passed,Save Our Seas 2.0 Amendments Act,"On Motion to Suspend the Rules and Pass, as Amended",,Environmental Protection
118,House,799,3/12/24,2,81,209,205,0.022,0.138,-0.715,0.086,-0.326,HRES1071,Passed,"Providing for consideration of the bill (H.R. 6276) USE IT Act, and providing for consideration of the resolution (H. Res. 1065) denouncing the Biden administration’s immigration policies",On Ordering the Previous Question,,Congress
118,House,800,3/12/24,2,82,209,206,0.022,0.132,-0.715,0.08,-0.328,HRES1071,Passed,"Providing for consideration of the bill (H.R. 6276) USE IT Act, and providing for consideration of the resolution (H. Res. 1065) denouncing the Biden administration’s immigration policies",On Agreeing to the Resolution,,Congress
118,House,801,3/12/24,2,83,206,213,0.022,0.132,0.715,-0.08,-0.328,HR6276,Failed,USE IT Act,On Motion to Recommit,,Congress
118,House,802,3/12/24,2,84,217,203,-0.107,0.686,-0.274,-0.194,-30.064,HR6276,Passed,USE IT Act,On Passage,,Congress
118,House,803,3/12/24,2,85,226,193,-0.169,0.233,-0.592,-0.967,-23.109,HRES1065,Passed,Denouncing the Biden administration’s immigration policies,On Agreeing to the Resolution,,Immigration
118,House,804,3/13/24,2,86,352,65,0.273,-0.501,-0.026,-0.867,-120.701,HR7521,Passed,Protecting Americans from Foreign Adversary Controlled Applications Act,"On Motion to Suspend the Rules and Pass, as Amended",,"Science, Technology, Communications"
118,House,805,3/19/24,2,87,365,30,0.403,-0.572,0.303,-1.636,-33.549,HR4723,Passed,Upholding the Dayton Peace Agreement Through Sanctions Act,"On Motion to Suspend the Rules and Pass, as Amended",,International Affairs
118,House,806,3/19/24,2,88,390,9,0,0,0,0,0,HRES149,Passed,Condemning the illegal abduction of children from Ukraine to the Russian Federation,"On Motion to Suspend the Rules and Agree, as Amended",,International Affairs
118,House,807,3/20/24,2,89,207,192,0.017,0.117,-0.716,0.061,-0.273,HRES1085,Passed,"Providing for consideration of the bills H.R. 1023, H.R. 1121, H.R. 6009, and H.R. 7023; providing for consideration of the concurrent resolution H. Con. Res. 86; and providing for consideration of the resolution H. Res. 987",On Ordering the Previous Question,,Congress
118,House,808,3/20/24,2,90,214,200,0.016,0.114,-0.716,0.047,-0.278,HRES1085,Passed,"Providing for consideration of the bills H.R. 1023, H.R. 1121, H.R. 6009, and H.R. 7023; providing for consideration of the concurrent resolution H. Con. Res. 86; and providing for consideration of the resolution H. Res. 987",On Agreeing to the Resolution,,Congress
118,House,809,3/20/24,2,91,414,0,0,0,0,0,0,HR7520,Passed,Protecting Americans’ Data from Foreign Adversaries Act,"On Motion to Suspend the Rules and Pass, as Amended",,X
118,House,810,3/20/24,2,92,202,213,0.017,0.117,0.716,-0.051,-0.279,HR1121,Failed,Protecting American Energy Production Act,On Motion to Recommit,,Energy
118,House,811,3/20/24,2,93,229,188,0.266,-0.663,-0.506,-1.233,-33.554,HR1121,Passed,Protecting American Energy Production Act,On Passage,,Energy
118,House,812,3/20/24,2,94,204,211,0.017,0.117,0.716,-0.051,-0.28,HR6009,Failed,Restoring American Energy Dominance Act,On Motion to Recommit,,Public Lands and Natural Resources
118,House,813,3/20/24,2,95,216,200,0.046,-0.021,-0.564,-1.056,-7.141,HR6009,Passed,Restoring American Energy Dominance Act,On Passage,,Public Lands and Natural Resources
118,House,814,3/21/24,2,96,217,200,-0.026,0.095,-0.583,-0.99,-7.175,HRES987,Passed,"Denouncing the harmful, anti-American energy policies of the Biden administration, and for other purposes",On Agreeing to the Resolution,,Energy
118,House,815,3/21/24,2,97,222,196,0.166,-0.291,-0.473,-1.246,-20.316,HCONRES86,Passed,Expressing the sense of Congress that a carbon tax would be detrimental to the United States economy,On Agreeing to the Resolution,,Taxation
